PP,Blok,Condition,timestamp,HR,RMSSD
PP16,1,N,2012-10-15 14:08:00,85.0,0.061362
PP16,1,N,2012-10-15 14:09:00,83.0,0.066047
PP16,1,N,2012-10-15 14:10:00,82.0,0.069115
PP16,1,N,2012-10-15 14:11:00,88.0,0.058317
PP16,1,N,2012-10-15 14:12:00,79.0,0.07059
PP16,1,N,2012-10-15 14:13:00,82.0,0.074313
PP16,1,N,2012-10-15 14:14:00,82.0,0.063387
PP16,1,N,2012-10-15 14:15:00,87.0,0.05114
PP16,1,N,2012-10-15 14:16:00,83.0,0.065557
PP16,1,N,2012-10-15 14:17:00,84.0,0.068271
PP16,1,N,2012-10-15 14:18:00,82.0,0.074568
PP16,1,N,2012-10-15 14:19:00,84.0,0.061401
PP16,1,N,2012-10-15 14:20:00,81.0,0.069849
PP16,1,N,2012-10-15 14:21:00,83.0,0.061431
PP16,1,N,2012-10-15 14:22:00,87.0,0.046552
PP16,2,R,2012-10-15 14:39:00,81.0,0.063411
PP16,2,R,2012-10-15 14:40:00,92.0,0.116074
PP16,2,R,2012-10-15 14:41:00,87.0,0.051889
PP16,2,R,2012-10-15 14:42:00,86.0,0.045424
PP16,2,R,2012-10-15 14:43:00,85.0,0.065235
PP16,2,R,2012-10-15 14:44:00,80.0,0.070036
PP16,2,I,2012-10-15 14:48:00,81.0,0.063769
PP16,2,I,2012-10-15 14:49:00,82.0,0.074012
PP16,2,I,2012-10-15 14:50:00,80.0,0.081572
PP16,2,I,2012-10-15 14:51:00,80.0,0.074665
PP16,2,I,2012-10-15 14:52:00,83.0,0.066511
PP16,2,I,2012-10-15 14:53:00,83.0,0.056887
PP16,2,I,2012-10-15 14:54:00,82.0,0.072767
PP16,2,I,2012-10-15 14:55:00,84.0,0.058464
PP16,2,I,2012-10-15 14:56:00,81.0,0.071845
PP16,2,I,2012-10-15 14:57:00,80.0,0.071599
PP16,2,I,2012-10-15 14:58:00,78.0,0.07649
PP16,2,I,2012-10-15 14:59:00,80.0,0.067818
PP16,2,I,2012-10-15 15:00:00,76.0,0.084389
PP16,2,I,2012-10-15 15:01:00,78.0,0.08054
PP16,2,I,2012-10-15 15:02:00,73.0,0.086801
PP16,2,I,2012-10-15 15:03:00,75.0,0.079883
PP16,2,I,2012-10-15 15:04:00,80.0,0.082339
PP16,2,I,2012-10-15 15:05:00,80.0,0.072618
PP16,2,I,2012-10-15 15:06:00,74.0,0.089868
PP16,2,I,2012-10-15 15:07:00,83.0,0.070779
PP16,2,I,2012-10-15 15:08:00,76.0,0.079496
PP16,2,I,2012-10-15 15:09:00,77.0,0.090644
PP16,2,I,2012-10-15 15:10:00,81.0,0.07951
PP16,2,I,2012-10-15 15:11:00,79.0,0.081029
PP16,2,I,2012-10-15 15:12:00,81.0,0.077577
PP16,2,I,2012-10-15 15:13:00,83.0,0.063717
PP16,2,I,2012-10-15 15:14:00,79.0,0.074936
PP16,2,I,2012-10-15 15:15:00,74.0,0.075334
PP16,2,I,2012-10-15 15:16:00,77.0,0.079236
PP16,2,I,2012-10-15 15:17:00,82.0,0.069039
PP16,2,I,2012-10-15 15:18:00,82.0,0.069213
PP16,2,I,2012-10-15 15:19:00,83.0,0.068158
PP16,2,I,2012-10-15 15:20:00,81.0,0.065477
PP16,2,I,2012-10-15 15:21:00,79.0,0.083169
PP16,2,I,2012-10-15 15:22:00,90.0,0.056015
PP16,2,I,2012-10-15 15:23:00,86.0,0.057701
PP16,2,I,2012-10-15 15:24:00,80.0,0.07686
PP16,2,I,2012-10-15 15:25:00,81.0,0.076835
PP16,2,I,2012-10-15 15:26:00,86.0,0.062953
PP16,2,I,2012-10-15 15:27:00,85.0,0.056474
PP16,2,I,2012-10-15 15:28:00,82.0,0.067306
PP16,2,I,2012-10-15 15:29:00,83.0,0.057869
PP16,3,R,2012-10-15 15:42:00,82.10833333333333,0.067844975
PP16,3,R,2012-10-15 15:43:00,82.10833333333333,0.067844975
PP16,3,R,2012-10-15 15:44:00,82.10833333333333,0.067844975
PP16,3,R,2012-10-15 15:45:00,83.0,0.066691
PP16,3,R,2012-10-15 15:46:00,81.0,0.055438
PP16,3,R,2012-10-15 15:47:00,82.10833333333333,0.067844975
PP16,3,T,2012-10-15 15:50:00,78.0,0.082846
PP16,3,T,2012-10-15 15:51:00,77.0,0.071461
PP16,3,T,2012-10-15 15:52:00,81.0,0.05684
PP16,3,T,2012-10-15 15:53:00,82.0,0.060926
PP16,3,T,2012-10-15 15:54:00,80.0,0.09621
PP16,3,T,2012-10-15 15:55:00,85.0,0.066015
PP16,3,T,2012-10-15 15:56:00,79.0,0.072126
PP16,3,T,2012-10-15 15:57:00,77.0,0.07789
PP16,3,T,2012-10-15 15:58:00,74.0,0.078343
PP16,3,T,2012-10-15 15:59:00,80.0,0.070569
PP16,3,T,2012-10-15 16:00:00,79.0,0.078859
PP16,3,T,2012-10-15 16:01:00,79.0,0.081783
PP16,3,T,2012-10-15 16:02:00,75.0,0.087625
PP16,3,T,2012-10-15 16:03:00,79.0,0.079005
PP16,3,T,2012-10-15 16:04:00,76.0,0.080809
PP16,3,T,2012-10-15 16:05:00,79.0,0.086624
PP16,3,T,2012-10-15 16:06:00,74.0,0.09111
PP16,3,T,2012-10-15 16:07:00,78.0,0.078527
PP16,3,T,2012-10-15 16:08:00,80.0,0.070968
PP16,3,T,2012-10-15 16:09:00,80.0,0.06269
PP16,3,T,2012-10-15 16:10:00,76.0,0.085876
PP16,3,T,2012-10-15 16:11:00,83.0,0.071006
PP16,3,T,2012-10-15 16:12:00,82.0,0.074241
PP16,3,T,2012-10-15 16:13:00,78.0,0.089203
PP16,3,T,2012-10-15 16:14:00,83.0,0.084138
PP16,3,T,2012-10-15 16:15:00,79.0,0.083535
PP16,3,T,2012-10-15 16:16:00,74.0,0.094341
