PP,Blok,Condition,timestamp,HR,RMSSD
PP1,3,I,2012-09-18 15:42:00,61.0,0.123104
PP1,3,I,2012-09-18 15:43:00,60.0,0.139942
PP1,3,I,2012-09-18 15:44:00,58.0,0.161088
PP1,3,I,2012-09-18 15:45:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:46:00,62.0,0.20475
PP1,3,I,2012-09-18 15:47:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:48:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:49:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:50:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:51:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:52:00,61.0,0.120737
PP1,3,I,2012-09-18 15:53:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:54:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:55:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:56:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 15:57:00,62.0,0.131125
PP1,3,I,2012-09-18 15:58:00,66.0,0.037924
PP1,3,I,2012-09-18 15:59:00,62.0,0.039196
PP1,3,I,2012-09-18 16:00:00,70.0,0.051239
PP1,3,I,2012-09-18 16:01:00,64.0,0.126579
PP1,3,I,2012-09-18 16:02:00,62.0,0.05582
PP1,3,I,2012-09-18 16:03:00,64.0,0.061607
PP1,3,I,2012-09-18 16:04:00,68.0,0.044639
PP1,3,I,2012-09-18 16:05:00,63.0,0.048643
PP1,3,I,2012-09-18 16:06:00,67.0,0.049109
PP1,3,I,2012-09-18 16:07:00,62.0,0.058354
PP1,3,I,2012-09-18 16:08:00,68.0,0.04791
PP1,3,I,2012-09-18 16:09:00,65.0,0.046271
PP1,3,I,2012-09-18 16:10:00,65.0,0.056532
PP1,3,I,2012-09-18 16:11:00,63.0,0.05471
PP1,3,I,2012-09-18 16:12:00,65.32978723404256,0.05958198936170213
PP1,3,I,2012-09-18 16:13:00,63.0,0.049588
PP1,3,I,2012-09-18 16:14:00,61.0,0.051008
